0		4.983568
18		4.525129
1		4.476335
21		4.248064
2		3.801234
3		3.764292
4		3.705813
5		3.423931
14		3.367294
6		3.261885
7		3.163046
8		3.096679
9		2.864386
24		2.814618
10		2.698991
11		2.60202
12		2.417518
17		2.335998
22		2.190045
13		2.17536
19		1.939659
15		1.800878
20		1.733117
23		0.988929
16		0.428874
