0		6.363179
24		5.715524
15		5.480718
1		5.083144
19		4.857056
2		4.75971
17		4.053869
3		3.857925
4		3.53583
5		3.314691
6		3.287754
23		3.230836
22		3.176477
7		3.159274
8		3.14361
14		2.92051
9		2.599647
10		2.558996
11		2.359691
21		2.302744
12		2.292154
13		2.241333
20		2.064769
16		0.853964
18		0.464472
