0		4.983568
1		4.525129
2		4.476335
3		4.248064
4		3.860656
5		3.801234
15		3.789136
6		3.764292
7		3.705813
18		3.680459
8		3.648248
23		3.484735
9		3.423931
10		3.367294
11		3.261885
20		3.250363
12		3.18208
22		2.348613
16		2.305438
13		2.191651
19		2.096678
17		1.979485
21		1.550518
24		1.145012
14		0.93506
