19		5.053994
0		4.983568
13		4.876279
1		4.720575
2		4.525129
24		4.476861
3		4.476335
11		4.356205
4		4.248064
22		4.155214
5		4.061713
10		4.001678
6		3.927457
17		3.902197
7		3.860656
8		3.801234
21		3.748182
14		3.514545
12		3.484153
23		3.06006
16		3.00938
20		2.85111
15		1.728099
9		1.236353
18		0.267322
