0		7.859358
22		7.652806
1		7.35566
9		6.928311
2		6.719392
3		6.594774
11		6.572837
18		6.549787
4		6.363179
5		6.142528
6		6.130476
7		5.715524
8		5.704922
20		5.212214
23		5.069035
24		4.810062
13		4.717918
12		3.765951
10		3.047387
14		2.222617
19		1.507603
15		1.067279
21		0.965401
17		0.849709
16		0.34776
