0		4.983568
22		4.720575
1		4.525129
2		4.476335
3		4.248064
4		4.061713
5		3.927457
6		3.860656
7		3.801234
8		3.789136
14		3.78462
9		3.764292
11		3.674885
17		3.267063
21		2.994887
15		2.9705
12		2.855584
19		2.763318
16		2.396711
13		2.055375
18		1.9073
20		1.606803
10		1.371707
24		0.922045
23		0.785149
