0		5.053994
1		4.983568
2		4.876279
3		4.720575
10		4.543477
4		4.525129
17		4.524887
5		4.476861
6		4.476335
7		4.356205
8		4.342181
19		4.081555
14		4.052133
12		3.926638
13		3.925704
20		3.433857
11		3.326337
9		3.176796
21		2.768306
18		2.724389
23		2.712754
22		1.588337
24		0.631069
16		0.509973
15		0.189654
