15		6.594774
0		6.363179
24		6.130476
1		5.715524
14		5.660714
18		5.519777
2		5.480718
19		5.293514
3		5.083144
20		4.941157
4		4.857056
5		4.843533
6		4.75971
7		4.458292
8		4.350129
9		4.179892
10		4.053869
11		3.938884
22		3.571621
23		3.530296
13		3.4755
17		2.621126
21		2.440401
12		2.340914
16		1.421447
