4		4.983568
8		4.476335
16		3.801234
3		3.764292
2		3.705813
17		3.423931
21		3.261885
18		3.163046
7		3.096679
0		2.864386
15		2.698991
13		2.60202
5		2.417518
23		2.17536
14		2.164415
10		1.878808
19		1.673665
20		1.423955
24		1.284164
9		1.278676
11		1.204044
22		1.122409
6		0.784515
12		0.079039
1		-0.129235
