7		9.3125
14		8.540718
0		8.11951
1		7.859358
2		7.652806
9		7.649927
3		7.50838
4		7.35566
8		7.06374
12		6.967049
18		6.736738
24		6.656356
22		6.633901
16		6.427824
10		6.307918
19		5.64499
17		5.062854
23		4.706874
11		4.495684
5		4.466945
20		3.460091
15		3.277986
13		2.851336
21		2.794042
6		2.622076
